time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.14707479031932963,0.16291560261165783,13.690001707124454,6.273387897095221,0.017773887367544816,0.0,-0.2517646205560131,0.15398468179629488,3.6012726121511798,-0.06692848267640925,-0.011483129599203721,0.0,429.848074844728,429.2138492736946,431.2525155064454,430.59086504394804
1.8600000000000012,-0.16254168456020968,0.171957079448907,13.907630954902618,6.270920074856592,0.023281032593443385,0.0,-0.2642922408307651,0.14717971920848083,3.6528573955030783,-0.08181056733047203,0.01461115544175161,0.0,432.03045453817845,434.22517546936456,435.2559711529375,434.0044912430306
1.9200000000000013,-0.1788724565033401,0.18055592348598548,14.12889035838907,6.274610379732348,0.026315343777555178,0.0,-0.2803740983465359,0.1397824532806512,3.722223359464424,-0.05086580879892653,-0.002724415228462039,0.0,440.3086442053785,438.87195146461795,439.02511804770916,441.5812929846453
1.9800000000000013,-0.19621811777496787,0.1887894454928503,14.35434792080052,6.279830800182507,0.026496200929906344,0.0,-0.297834686244432,0.13515181167539717,3.792795325068454,-0.02053628129552623,-0.010463381962184215,0.0,440.63046158843025,439.9902681740624,440.0801093757715,442.58265323970295
2.0400000000000014,-0.21477321314420095,0.19681021057258982,14.588688015255626,6.278587803832668,0.03497548986300014,0.0,-0.32162829166422663,0.13206196065127015,4.017741772581754,-0.02211295686573053,0.021416728276054176,0.0,486.2601162892187,488.64258883092134,488.1686792501489,488.0510593776036
2.1000000000000014,-0.2348434580142167,0.20464719314888516,14.833192234675678,6.281081393962872,0.043895691268945214,0.0,-0.3482617482899405,0.12945653606787658,4.131949418654456,-0.04475800807928599,0.05050955284416546,0.0,454.88753263841505,457.2118494790714,458.08658455338093,456.2818971055838
2.1600000000000015,-0.256629943994883,0.21236712443550027,15.083425860789909,6.279608113645224,0.04729388971433934,0.0,-0.3782719615207481,0.1277429684620403,4.208869587062245,-0.05807870766921188,0.0560587541352217,0.0,446.02501912772584,446.4797988564357,446.27408091887855,445.18385856571047
2.2200000000000015,-0.2802307526391354,0.2199524937117236,15.337077371682362,6.276475850477009,0.051589404810142625,0.0,-0.40880489019704297,0.12480740470009907,4.246016265075219,-0.05266572333540901,0.06550169480728625,0.0,434.1162987774959,434.910561736454,433.23977508721487,433.69246003639915
2.2800000000000016,-0.3057715723534174,0.22730892578026596,15.593477515978426,6.275736318883325,0.05572844767841101,0.0,-0.4429360478454217,0.12035579895555851,4.30042122100532,-0.07095086284775506,0.06945045804203624,0.0,440.5729862566024,440.90275357572546,439.7749547718747,438.25513603694657
2.3400000000000016,-0.33355078008278,0.23435503505682603,15.855021439972624,6.271480016125107,0.06096435363149144,0.0,-0.48354887802844204,0.11407571203829105,4.417219825834647,-0.07338860396485455,0.07963888965818365,0.0,460.92698274815234,461.7354406584699,458.36778644096444,458.1702023352427
